t,node,Va,Vb,Vc,Ia,Ib,Ic
0.0307,1,-1128.168576,7317.150135,-6188.86961,-1128.168576,7317.150135,-6188.86961
0.0308,1,-1524.190523,7452.187687,-5927.999731,-1524.190523,7452.187687,-5927.999731
0.0309,1,-1796.172193,7561.834827,-5765.718624,-1796.172193,7561.834827,-5765.718624
0.031,1,-2018.019072,7665.837964,-5647.649115,-2018.019072,7665.837964,-5647.649115
0.0311,1,-2164.709464,7640.979793,-5476.430761,-2164.709464,7640.979793,-5476.430761
0.0312,1,-2394.932993,7658.258727,-5263.161246,-2394.932993,7658.258727,-5263.161246
0.0313,1,-2871.885901,7884.179012,-5012.335944,-2871.885901,7884.179012,-5012.335944
0.0314,1,-2858.743779,7806.728756,-4948.015474,-2858.743779,7806.728756,-4948.015474
0.0315,1,-3083.079182,7791.501549,-4708.257461,-3083.079182,7791.501549,-4708.257461
0.0316,1,-3444.218523,7883.459753,-4439.415621,-3444.218523,7883.459753,-4439.415621
0.0317,1,-3648.108596,7924.251201,-4275.95631,-3648.108596,7924.251201,-4275.95631
0.0318,1,-3817.270052,7916.262026,-4099.055563,-3817.270052,7916.262026,-4099.055563
0.0319,1,-3947.453726,7827.26717,-3879.819785,-3947.453726,7827.26717,-3879.819785
0.032,1,-4327.110327,7907.896307,-3580.66358,-4327.110327,7907.896307,-3580.66358
0.0321,1,-4502.589156,7926.176458,-3423.691668,-4502.589156,7926.176458,-3423.691668
0.0322,1,-4628.310878,7847.904636,-3219.494436,-4628.310878,7847.904636,-3219.494436
0.0323,1,-4763.151696,7739.655535,-2976.491258,-4763.151696,7739.655535,-2976.491258
0.0324,1,-5183.844656,7848.474896,-2664.674325,-5183.844656,7848.474896,-2664.674325
0.0325,1,-5248.11487,7767.835277,-2519.609845,-5248.11487,7767.835277,-2519.609845
0.0326,1,-5323.685227,7630.381101,-2306.746379,-5323.685227,7630.381101,-2306.746379
0.0327,1,-5652.746898,7627.486954,-1974.720653,-5652.746898,7627.486954,-1974.720653
0.0328,1,-5771.786802,7547.153249,-1775.262098,-5771.786802,7547.153249,-1775.262098
0.0329,1,-6019.239073,7551.821164,-1532.718364,-6019.239073,7551.821164,-1532.718364
0.033,1,-5977.20057,7320.73747,-1343.347127,-5977.20057,7320.73747,-1343.347127
0.0331,1,-6275.658994,7284.349323,-1008.791292,-6275.658994,7284.349323,-1008.791292
0.0332,1,-6507.40894,7275.210271,-767.770654,-6507.40894,7275.210271,-767.770654
0.0333,1,-6488.052733,7091.121479,-602.939938,-6488.052733,7091.121479,-602.939938
0.0334,1,-6629.854662,6942.220017,-312.545511,-6629.854662,6942.220017,-312.545511
0.0335,1,-6853.489324,6875.441467,-21.716555,-6853.489324,6875.441467,-21.716555
0.0336,1,-6989.632779,6786.57793,202.912518,-6989.632779,6786.57793,202.912518
0.0337,1,-6995.001565,6601.157309,393.918105,-6995.001565,6601.157309,393.918105
0.0338,1,-7125.625076,6433.658408,692.041745,-7125.625076,6433.658408,692.041745
0.0339,1,-7295.544023,6328.89464,966.532974,-7295.544023,6328.89464,966.532974
0.034,1,-7402.480928,6226.895357,1175.759986,-7402.480928,6226.895357,1175.759986
0.0341,1,-7398.935644,6003.276058,1395.558502,-7398.935644,6003.276058,1395.558502
0.0342,1,-7431.006768,5776.928545,1654.143587,-7431.006768,5776.928545,1654.143587
0.0343,1,-7750.088617,5767.551302,1982.583139,-7750.088617,5767.551302,1982.583139
0.0344,1,-7587.228616,5493.746345,2093.43227,-7587.228616,5493.746345,2093.43227
0.0345,1,-7693.030322,5314.829199,2378.276263,-7693.030322,5314.829199,2378.276263
0.0346,1,-7763.922782,5121.702374,2642.241083,-7763.922782,5121.702374,2642.241083
0.0347,1,-7833.119302,4963.546243,2869.513641,-7833.119302,4963.546243,2869.513641
0.0348,1,-7890.048924,4811.444692,3078.752258,-7890.048924,4811.444692,3078.752258
0.0349,1,-7741.775245,4477.238948,3264.428227,-7741.775245,4477.238948,3264.428227
0.035,1,-7952.952765,4362.488005,3590.546927,-7952.952765,4362.488005,3590.546927
0.0351,1,-7925.60682,4171.721733,3753.939695,-7925.60682,4171.721733,3753.939695
0.0352,1,-7894.892872,3943.359879,3951.417756,-7894.892872,3943.359879,3951.417756
0.0353,1,-7801.887257,3643.250747,4158.84583,-7801.887257,3643.250747,4158.84583
0.0354,1,-7973.766474,3524.677711,4448.921134,-7973.766474,3524.677711,4448.921134
0.0355,1,-7865.33171,3282.832671,4582.639381,-7865.33171,3282.832671,4582.639381
0.0356,1,-7794.442271,3029.850372,4764.587242,-7794.442271,3029.850372,4764.587242
0.0357,1,-7795.391619,2787.490249,5007.847721,-7795.391619,2787.490249,5007.847721
0.0358,1,-7743.218533,2553.071699,5190.292044,-7743.218533,2553.071699,5190.292044
0.0359,1,-7806.32931,2419.819458,5386.40846,-7806.32931,2419.819458,5386.40846
0.036,1,-7524.153692,2038.53987,5485.688723,-7524.153692,2038.53987,5485.688723
0.0361,1,-7590.224784,1840.663579,5749.613149,-7590.224784,1840.663579,5749.613149
0.0362,1,-7583.093493,1662.499419,5920.504585,-7583.093493,1662.499419,5920.504585
0.0363,1,-7379.709617,1369.171277,6010.689242,-7379.709617,1369.171277,6010.689242
0.0364,1,-7326.317061,1122.265833,6203.973745,-7326.317061,1122.265833,6203.973745
0.0365,1,-7213.983751,848.485717,6365.531762,-7213.983751,848.485717,6365.531762
0.0366,1,-7211.217795,679.304394,6532.005578,-7211.217795,679.304394,6532.005578
0.0367,1,-6996.63977,394.73295,6601.792476,-6996.63977,394.73295,6601.792476
0.0368,1,-6877.426149,112.055106,6765.527128,-6877.426149,112.055106,6765.527128
0.0369,1,-6785.853849,-129.478984,6915.264276,-6785.853849,-129.478984,6915.264276
0.037,1,-6733.004894,-297.494294,7030.520433,-6733.004894,-297.494294,7030.520433
0.0371,1,-6469.464719,-617.809708,7087.371898,-6469.464719,-617.809708,7087.371898
0.0372,1,-6321.077371,-896.613912,7217.587308,-6321.077371,-896.613912,7217.587308
0.0373,1,-6321.357896,-1056.348808,7377.83175,-6321.357896,-1056.348808,7377.83175
0.0374,1,-6028.45689,-1349.737063,7378.176932,-6028.45689,-1349.737063,7378.176932
0.0375,1,-5928.299464,-1566.320101,7494.575493,-5928.299464,-1566.320101,7494.575493
0.0376,1,-5688.410904,-1874.383859,7562.95958,-5688.410904,-1874.383859,7562.95958
0.0377,1,-5608.846754,-2056.823153,7665.507922,-5608.846754,-2056.823153,7665.507922
0.0378,1,-5442.022416,-2255.300521,7697.491995,-5442.022416,-2255.300521,7697.491995
0.0379,1,-5105.478487,-2598.049963,7703.476944,-5105.478487,-2598.049963,7703.476944
0.038,1,-5052.332839,-2779.548337,7831.871843,-5052.332839,-2779.548337,7831.871843
0.0381,1,-4856.931824,-2983.499468,7840.553439,-4856.931824,-2983.499468,7840.553439
0.0382,1,-4613.407829,-3227.660894,7840.957137,-4613.407829,-3227.660894,7840.957137
0.0383,1,-4380.283033,-3485.132374,7865.534893,-4380.283033,-3485.132374,7865.534893
0.0384,1,-4227.167363,-3692.328193,7919.479903,-4227.167363,-3692.328193,7919.479903
0.0385,1,-4036.488953,-3874.333635,7910.803101,-4036.488953,-3874.333635,7910.803101
0.0386,1,-3763.461672,-4107.803472,7871.364386,-3763.461672,-4107.803472,7871.364386
0.0387,1,-3544.197464,-4346.535798,7890.678401,-3544.197464,-4346.535798,7890.678401
0.0388,1,-3324.456717,-4554.398927,7878.891338,-3324.456717,-4554.398927,7878.891338
0.0389,1,-3212.023241,-4662.063453,7874.167959,-3212.023241,-4662.063453,7874.167959
0.039,1,-2788.385815,-4971.030075,7759.304505,-2788.385815,-4971.030075,7759.304505
0.0391,1,-2660.679371,-5130.229234,7791.078223,-2660.679371,-5130.229234,7791.078223
0.0392,1,-2465.773254,-5284.156699,7749.834654,-2465.773254,-5284.156699,7749.834654
0.0393,1,-2147.374749,-5493.187992,7640.611659,-2147.374749,-5493.187992,7640.611659
0.0394,1,-1970.973983,-5637.942075,7608.999908,-1970.973983,-5637.942075,7608.999908
0.0395,1,-1621.056711,-5892.739649,7513.680119,-1621.056711,-5892.739649,7513.680119
0.0396,1,-1543.130511,-5954.318687,7497.616644,-1543.130511,-5954.318687,7497.616644
0.0397,1,-1191.869831,-6146.701531,7338.487574,-1191.869831,-6146.701531,7338.487574
0.0398,1,-930.76122,-6331.545923,7262.338464,-930.76122,-6331.545923,7262.338464
0.0399,1,-717.127879,-6471.625312,7188.855342,-717.127879,-6471.625312,7188.855342
0.04,1,-521.231012,-6562.071946,7083.172051,-521.231012,-6562.071946,7083.172051
0.0401,1,-200.781887,-6728.390118,6929.349103,-200.781887,-6728.390118,6929.349103
0.0402,1,67.484953,-6883.559696,6815.983875,67.484953,-6883.559696,6815.983875
0.0403,1,225.151756,-6962.408149,6737.2981,225.151756,-6962.408149,6737.2981
0.0404,1,545.069262,-7094.660438,6549.67251,545.069262,-7094.660438,6549.67251
0.0405,1,732.10932,-7161.202401,6428.99771,732.10932,-7161.202401,6428.99771
0.0406,1,1087.494271,-7344.186251,6256.821502,1087.494271,-7344.186251,6256.821502
0.0407,1,1227.554543,-7379.372094,6151.775218,1227.554543,-7379.372094,6151.775218
0.0408,1,1448.850096,-7423.102064,5974.2606,1448.850096,-7423.102064,5974.2606
0.0409,1,1846.183041,-7597.142345,5751.042861,1846.183041,-7597.142345,5751.042861
0.041,1,1936.781276,-7600.620422,5663.780432,1936.781276,-7600.620422,5663.780432
0.0411,1,2246.827751,-7692.150125,5445.378636,2246.827751,-7692.150125,5445.378636
0.0412,1,2435.094308,-7707.122862,5272.084875,2435.094308,-7707.122862,5272.084875
0.0413,1,2736.097584,-7794.465249,5058.268033,2736.097584,-7794.465249,5058.268033
0.0414,1,2946.709782,-7844.518241,4897.994445,2946.709782,-7844.518241,4897.994445
0.0415,1,3116.754434,-7827.495249,4710.596675,3116.754434,-7827.495249,4710.596675
0.0416,1,3402.623948,-7868.551912,4466.047949,3402.623948,-7868.551912,4466.047949
0.0417,1,3625.226122,-7904.74233,4279.528539,3625.226122,-7904.74233,4279.528539
0.0418,1,3859.887709,-7930.393087,4070.436494,3859.887709,-7930.393087,4070.436494
0.0419,1,3950.056706,-7842.043989,3892.148811,3950.056706,-7842.043989,3892.148811
0.042,1,4349.43254,-7935.998928,3586.443427,4349.43254,-7935.998928,3586.443427
0.0421,1,4421.712412,-7860.912022,3439.304854,4421.712412,-7860.912022,3439.304854
0.0422,1,4685.080181,-7877.023088,3191.955699,4685.080181,-7877.023088,3191.955699
0.0423,1,4843.024707,-7807.044439,2963.972537,4843.024707,-7807.044439,2963.972537
0.0424,1,5043.639133,-7768.178127,2724.653901,5043.639133,-7768.178127,2724.653901
0.0425,1,5317.096617,-7791.726819,2474.573771,5317.096617,-7791.726819,2474.573771
0.0426,1,5357.728108,-7656.453442,2298.755916,5357.728108,-7656.453442,2298.755916
0.0427,1,5613.393479,-7615.417489,2002.105005,5613.393479,-7615.417489,2002.105005
0.0428,1,5810.746047,-7574.32082,1763.478343,5810.746047,-7574.32082,1763.478343
0.0429,1,5937.234801,-7485.876632,1548.780496,5937.234801,-7485.876632,1548.780496
0.043,1,6090.808302,-7392.038084,1301.173626,6090.808302,-7392.038084,1301.173626
0.0431,1,6250.739438,-7291.635276,1040.910959,6250.739438,-7291.635276,1040.910959
0.0432,1,6441.676164,-7222.897703,781.319872,6441.676164,-7222.897703,781.319872
0.0433,1,6536.849385,-7109.836279,572.884261,6536.849385,-7109.836279,572.884261
0.0434,1,6685.150681,-6987.944502,302.919659,6685.150681,-6987.944502,302.919659
0.0435,1,6783.352123,-6841.968105,58.591654,6783.352123,-6841.968105,58.591654
0.0436,1,7001.242288,-6785.511019,-215.759812,7001.242288,-6785.511019,-215.759812
0.0437,1,7026.715775,-6609.337517,-417.234757,7026.715775,-6609.337517,-417.234757
0.0438,1,7115.565531,-6441.127259,-674.579129,7115.565531,-6441.127259,-674.579129
0.0439,1,7337.749246,-6363.930833,-973.664424,7337.749246,-6363.930833,-973.664424
0.044,1,7299.781063,-6149.171737,-1150.654249,7299.781063,-6149.171737,-1150.654249
0.0441,1,7497.739975,-6056.930704,-1440.819184,7497.739975,-6056.930704,-1440.819184
0.0442,1,7460.520135,-5813.863166,-1646.535018,7460.520135,-5813.863166,-1646.535018
0.0443,1,7632.967032,-5696.265203,-1936.817329,7632.967032,-5696.265203,-1936.817329
0.0444,1,7683.444128,-5535.317087,-2147.997694,7683.444128,-5535.317087,-2147.997694
0.0445,1,7673.778181,-5307.88257,-2365.925675,7673.778181,-5307.88257,-2365.925675
0.0446,1,7780.095946,-5140.467682,-2639.632716,7780.095946,-5140.467682,-2639.632716
0.0447,1,7817.510132,-4957.261586,-2860.160065,7817.510132,-4957.261586,-2860.160065
0.0448,1,7866.859335,-4777.125491,-3089.787052,7866.859335,-4777.125491,-3089.787052
0.0449,1,7814.304335,-4527.163227,-3287.095044,7814.304335,-4527.163227,-3287.095044
0.045,1,7935.370818,-4368.4302,-3566.88124,7935.370818,-4368.4302,-3566.88124
0.0451,1,7875.722542,-4128.163279,-3747.642229,7875.722542,-4128.163279,-3747.642229
0.0452,1,7929.451931,-3953.61131,-3975.698103,7929.451931,-3953.61131,-3975.698103
0.0453,1,7877.338408,-3697.392243,-4180.023256,7877.338408,-3697.392243,-4180.023256
0.0454,1,7856.249121,-3463.582745,-4392.623356,7856.249121,-3463.582745,-4392.623356
0.0455,1,7951.808252,-3320.754503,-4630.974234,7951.808252,-3320.754503,-4630.974234
0.0456,1,7753.196702,-2996.973735,-4756.331099,7753.196702,-2996.973735,-4756.331099
0.0457,1,7838.827685,-2822.041395,-5016.623421,7838.827685,-2822.041395,-5016.623421
0.0458,1,7750.535463,-2566.895387,-5183.72807,7750.535463,-2566.895387,-5183.72807
0.0459,1,7715.005528,-2344.830114,-5370.129819,7715.005528,-2344.830114,-5370.129819
0.046,1,7653.640883,-2110.21823,-5543.342428,7653.640883,-2110.21823,-5543.342428
0.0461,1,7546.740565,-1831.888551,-5714.958702,7546.740565,-1831.888551,-5714.958702
0.0462,1,7547.083568,-1634.350207,-5912.576335,7547.083568,-1634.350207,-5912.576335
0.0463,1,7417.031227,-1377.008392,-6040.103534,7417.031227,-1377.008392,-6040.103534
0.0464,1,7340.875511,-1129.509372,-6211.321995,7340.875511,-1129.509372,-6211.321995
0.0465,1,7206.7584,-853.736071,-6352.954708,7206.7584,-853.736071,-6352.954708
0.0466,1,7199.363795,-669.795062,-6529.644132,7199.363795,-669.795062,-6529.644132
0.0467,1,6997.16601,-372.662767,-6624.393984,6997.16601,-372.662767,-6624.393984
0.0468,1,6900.317176,-131.521476,-6768.821637,6900.317176,-131.521476,-6768.821637
0.0469,1,6821.015528,97.909636,-6918.928721,6821.015528,97.909636,-6918.928721
0.047,1,6618.475924,381.114472,-6999.496158,6618.475924,381.114472,-6999.496158
0.0471,1,6584.903076,561.878734,-7146.853442,6584.903076,561.878734,-7146.853442
0.0472,1,6300.659705,901.93361,-7202.519836,6300.659705,901.93361,-7202.519836
0.0473,1,6271.015576,1081.611752,-7352.591822,6271.015576,1081.611752,-7352.591822
0.0474,1,6086.020375,1331.334422,-7417.433611,6086.020375,1331.334422,-7417.433611
0.0475,1,5874.615719,1607.475772,-7481.921308,5874.615719,1607.475772,-7481.921308
0.0476,1,5760.630951,1826.096137,-7586.865407,5760.630951,1826.096137,-7586.865407
0.0477,1,5557.998729,2079.938457,-7637.810226,5557.998729,2079.938457,-7637.810226
0.0478,1,5417.14286,2294.223911,-7711.373622,5417.14286,2294.223911,-7711.373622
0.0479,1,5171.918822,2560.753369,-7732.714415,5171.918822,2560.753369,-7732.714415
0.048,1,5034.874274,2778.604675,-7813.344113,5034.874274,2778.604675,-7813.344113
0.0481,1,4806.002563,3021.909203,-7828.015744,4806.002563,3021.909203,-7828.015744
0.0482,1,4657.329148,3214.374996,-7871.605443,4657.329148,3214.374996,-7871.605443
0.0483,1,4385.534609,3484.923009,-7870.450884,4385.534609,3484.923009,-7870.450884
0.0484,1,4200.198292,3698.963636,-7899.194768,4200.198292,3698.963636,-7899.194768
0.0485,1,4055.98459,3868.547734,-7924.433813,4055.98459,3868.547734,-7924.433813
0.0486,1,3721.936459,4150.747287,-7872.727371,3721.936459,4150.747287,-7872.727371
0.0487,1,3599.7957,4307.134086,-7906.905724,3599.7957,4307.134086,-7906.905724
0.0488,1,3318.03254,4550.445879,-7868.396656,3318.03254,4550.445879,-7868.396656
0.0489,1,3121.262848,4729.498962,-7850.856444,3121.262848,4729.498962,-7850.856444
0.049,1,2908.286123,4909.865881,-7818.013833,2908.286123,4909.865881,-7818.013833
0.0491,1,2591.781495,5162.034441,-7753.875708,2591.781495,5162.034441,-7753.875708
0.0492,1,2469.191821,5281.429036,-7750.598169,2469.191821,5281.429036,-7750.598169
0.0493,1,2157.299363,5497.063801,-7654.272893,2157.299363,5497.063801,-7654.272893
0.0494,1,1945.700811,5661.490816,-7607.29175,1945.700811,5661.490816,-7607.29175
0.0495,1,1672.277106,5853.698143,-7525.840388,1672.277106,5853.698143,-7525.840388
0.0496,1,1485.16917,5983.823526,-7469.040947,1485.16917,5983.823526,-7469.040947
0.0497,1,1196.765421,6164.191699,-7360.948218,1196.765421,6164.191699,-7360.948218
0.0498,1,952.932859,6314.174502,-7267.009085,952.932859,6314.174502,-7267.009085
0.0499,1,732.999942,6454.805277,-7187.901468,732.999942,6454.805277,-7187.901468
0.05,1,434.284896,6617.530783,-7051.697735,434.284896,6617.530783,-7051.697735
0.0501,1,288.948648,6686.895985,-6975.867418,288.948648,6686.895985,-6975.867418
0.0502,1,-112.894213,6908.528744,-6795.651297,-112.894213,6908.528744,-6795.651297
0.0503,1,-223.066621,6952.611856,-6729.429736,-223.066621,6952.611856,-6729.429736
0.0504,1,-526.763955,7088.989555,-6562.325494,-526.763955,7088.989555,-6562.325494
0.0505,1,-795.681547,7210.854703,-6415.064418,-795.681547,7210.854703,-6415.064418
0.0506,1,-989.522635,7278.99482,-6289.479354,-989.522635,7278.99482,-6289.479354
0.0507,1,-1302.630379,7415.196408,-6112.595455,-1302.630379,7415.196408,-6112.595455
0.0508,1,-1459.950154,7442.862498,-5982.795274,-1459.950154,7442.862498,-5982.795274
0.0509,1,-1786.503799,7565.226626,-5778.810086,-1786.503799,7565.226626,-5778.810086
0.051,1,-1982.617628,7618.738925,-5636.035908,-1982.617628,7618.738925,-5636.035908
0.0511,1,-2239.085219,7687.612419,-5448.509163,-2239.085219,7687.612419,-5448.509163
0.0512,1,-2443.941929,7717.281159,-5273.385109,-2443.941929,7717.281159,-5273.385109
0.0513,1,-2726.33504,7796.734469,-5070.282641,-2726.33504,7796.734469,-5070.282641
0.0514,1,-2946.867335,7831.139178,-4884.340105,-2946.867335,7831.139178,-4884.340105
0.0515,1,-3118.901104,7828.684501,-4709.730748,-3118.901104,7828.684501,-4709.730748
0.0516,1,-3444.710078,7906.915458,-4462.151019,-3444.710078,7906.915458,-4462.151019
0.0517,1,-3559.75382,7860.450086,-4300.77055,-3559.75382,7860.450086,-4300.77055
0.0518,1,-3885.413603,7938.342973,-4052.80068,-3885.413603,7938.342973,-4052.80068
0.0519,1,-4010.178633,7880.348661,-3870.231082,-4010.178633,7880.348661,-3870.231082
0.052,1,-4250.561723,7885.857093,-3635.265164,-4250.561723,7885.857093,-3635.265164
0.0521,1,-4513.685374,7910.128604,-3396.359425,-4513.685374,7910.128604,-3396.359425
0.0522,1,-4616.034438,7829.721936,-3213.789512,-4616.034438,7829.721936,-3213.789512
0.0523,1,-4897.700962,7841.793703,-2943.943449,-4897.700962,7841.793703,-2943.943449
0.0524,1,-5035.99245,7773.916884,-2737.998932,-5035.99245,7773.916884,-2737.998932
0.0525,1,-5274.594505,7756.512876,-2481.877118,-5274.594505,7756.512876,-2481.877118
0.0526,1,-5408.618835,7679.731929,-2271.044626,-5408.618835,7679.731929,-2271.044626
0.0527,1,-5615.273012,7628.317695,-2013.122295,-5615.273012,7628.317695,-2013.122295
0.0528,1,-5775.623662,7551.17786,-1775.438211,-5775.623662,7551.17786,-1775.438211
0.0529,1,-5955.734091,7491.807707,-1536.111906,-5955.734091,7491.807707,-1536.111906
0.053,1,-6112.773371,7400.988811,-1288.203204,-6112.773371,7400.988811,-1288.203204
0.0531,1,-6221.769423,7280.687905,-1058.838731,-6221.769423,7280.687905,-1058.838731
0.0532,1,-6467.920739,7241.758865,-773.902464,-6467.920739,7241.758865,-773.902464
0.0533,1,-6512.610655,7082.382593,-569.694005,-6512.610655,7082.382593,-569.694005
0.0534,1,-6694.573077,6995.346984,-300.756183,-6694.573077,6995.346984,-300.756183
0.0535,1,-6832.646826,6879.034369,-46.437728,-6832.646826,6879.034369,-46.437728
0.0536,1,-6903.735031,6723.110145,180.761243,-6903.735031,6723.110145,180.761243
